id,question,prepost,site,percent,know_assess
pra0327,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
psf1206,Equitable instruction in math includes which of the following?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
psf1206,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
psf1206,Which of the following statements are true about the research into types of math instruction?,post,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
psf1206,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,"NYC District 11 - District-wide, NY",75,math_bootcamp_eic
pxc0917,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
pxc0917,Equitable instruction in math includes which of the following?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
pxc0917,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
pxc0917,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
pxc0917,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
pxc0917,Which of the following statements are true about the research into types of math instruction?,post,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
pxc0917,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
pxc0917,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
rcl0118,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
rcl0118,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
rcl0118,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
rcl0118,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
rxv0816,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
rxv0816,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
rxv0816,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
rxv0816,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
sat1218,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
sat1218,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,100,math_bootcamp_eic
sat1218,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,25,math_bootcamp_eic
sat1218,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sbm0125,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
sbm0125,Equitable instruction in math includes which of the following?,post,Rochester City School District - District-wide,0,math_bootcamp_eic
sbm0125,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,100,math_bootcamp_eic
sbm0125,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
sbm0125,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sbm0125,Which of the following statements are true about the research into types of math instruction?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
sbm0125,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,25,math_bootcamp_eic
sbm0125,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,Rochester City School District - District-wide,50,math_bootcamp_eic
sfs0309,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
sfs0309,Equitable instruction in math includes which of the following?,post,Rochester City School District - District-wide,0,math_bootcamp_eic
sfs0309,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,100,math_bootcamp_eic
sfs0309,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
sfs0309,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sfs0309,Which of the following statements are true about the research into types of math instruction?,post,Rochester City School District - District-wide,50,math_bootcamp_eic
sfs0309,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sfs0309,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,Rochester City School District - District-wide,75,math_bootcamp_eic
sgm0129,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
sgm0129,Equitable instruction in math includes which of the following?,post,Rochester City School District - District-wide,0,math_bootcamp_eic
sgm0129,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,100,math_bootcamp_eic
sgm0129,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
sgm0129,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sgm0129,Which of the following statements are true about the research into types of math instruction?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
sgm0129,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sgm0129,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
smf0615,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
smf0615,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
smf0615,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
smf0615,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
sms0512,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
sms0512,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
sms0512,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
sms0512,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
snh1103,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
snh1103,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
snh1103,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
snh1103,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
soo0506,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
soo0506,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
soo0506,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
soo0506,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
src0617,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
src0617,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
src0617,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
src0617,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
srm0701,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
srm0701,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
srm0701,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
srm0701,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
tmr0321,Equitable instruction in math includes which of the following?,post,Rochester City School District - District-wide,0,math_bootcamp_eic
tmr0321,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,Rochester City School District - District-wide,100,math_bootcamp_eic
tmr0321,Which of the following statements are true about the research into types of math instruction?,post,Rochester City School District - District-wide,50,math_bootcamp_eic
tmr0321,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,Rochester City School District - District-wide,50,math_bootcamp_eic
tnm0922,Equitable instruction in math includes which of the following?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
tnm0922,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
tnm0922,Which of the following statements are true about the research into types of math instruction?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
tnm0922,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
vmg0729,Equitable instruction in math includes which of the following?,post,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
vmg0729,Which of the following statements are true about the principles behind the Mathematical Language Routines?,post,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
vmg0729,Which of the following statements are true about the research into types of math instruction?,post,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
vmg0729,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,post,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
wxb0131,Equitable instruction in math includes which of the following?,pre,Rochester City School District - District-wide,0,math_bootcamp_eic
wxb0131,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,Rochester City School District - District-wide,100,math_bootcamp_eic
wxb0131,Which of the following statements are true about the research into types of math instruction?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
wxb0131,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,Rochester City School District - District-wide,50,math_bootcamp_eic
yxm1217,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
yxm1217,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",50,math_bootcamp_eic
yxm1217,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
yxm1217,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
zje0209,Equitable instruction in math includes which of the following?,pre,"NYC District 11 - District-wide, NY",0,math_bootcamp_eic
zje0209,Which of the following statements are true about the principles behind the Mathematical Language Routines?,pre,"NYC District 11 - District-wide, NY",100,math_bootcamp_eic
zje0209,Which of the following statements are true about the research into types of math instruction?,pre,"NYC District 11 - District-wide, NY",75,math_bootcamp_eic
zje0209,Which of the following statements describe math instructional shifts associated with college-and-career readiness standards?,pre,"NYC District 11 - District-wide, NY",25,math_bootcamp_eic
a.a0823,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
a.a0823,Which of the following are focusing questions?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aaa0701,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aaa0701,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aaa0701,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aaa0701,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aaa0701,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aaa0701,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aaa0701,Which of the following are focusing questions?,post,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aac0914,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aac0914,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aac0914,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aac0914,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aac0914,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aac0914,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aac0914,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aac0914,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aag1111,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aag1111,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aag1111,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aag1111,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aag1111,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aag1111,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aag1111,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aag1111,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aar0610,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
aar0610,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
aar0610,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
aar0610,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
aar0610,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
aar0610,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
aar0610,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
aar0610,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
aar0610,Which of the following are focusing questions?,pre,"Delaware Department of Education, DE",25,math_cycle_of_inquiry_1
aar0610,Which of the following are focusing questions?,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
abo0520,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
abo0520,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
abo0520,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
abo0520,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"Delaware Department of Education, DE",100,math_cycle_of_inquiry_1
abo0520,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"Delaware Department of Education, DE",0,math_cycle_of_inquiry_1
abo0520,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
abo0520,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
abo0520,Which of the following are focusing questions?,pre,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
abo0520,Which of the following are focusing questions?,post,"Delaware Department of Education, DE",50,math_cycle_of_inquiry_1
abr0525,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
abr0525,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
abr0525,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
abr0525,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
abr0525,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
abr0525,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
abr0525,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
abr0525,Which of the following are focusing questions?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aed0408,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aed0408,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aed0408,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aed0408,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aed0408,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aed0408,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aed0408,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aed0408,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aei0484,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aei0484,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aei0484,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aei0484,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,pre,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aei0484,All of the following are skills that a teacher needs to equitably elicit student thinking EXCEPT:,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aei0484,Which of the following are examples of equitably eliciting student thinking through questioning?,pre,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aei0484,Which of the following are examples of equitably eliciting student thinking through questioning?,post,"San Diego Unified School District, CA",50,math_cycle_of_inquiry_1
aei0484,Which of the following are focusing questions?,pre,"San Diego Unified School District, CA",25,math_cycle_of_inquiry_1
aei0484,Which of the following are focusing questions?,post,"San Diego Unified School District, CA",100,math_cycle_of_inquiry_1
aes0920,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,“Language of Commitment and Personal Responsibility” does NOT include which of the following?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
aes0920,A teacher is planning a 15-minute re-engagement lesson. Which of the following best models an effective re-engagement lesson?,pre,"San Diego Unified School District, CA",0,math_cycle_of_inquiry_1
