survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"What is the name of your school, district, or parish?",Please ask your teacher for their teacher code.,What is your gender?,Are you Hispanic / Latino/a?,What is your race? Select all that apply. - American Indian or Alaska Native,What is your race? Select all that apply. - Native Hawaiian or other Pacific Islander,What is your race? Select all that apply. - Black or African American,What is your race? Select all that apply. - Asian,What is your race? Select all that apply. - White,What is your race? Select all that apply. - More than one race,What is your race? Select all that apply. - Prefer not to answer,What is your race? Select all that apply. - Other (please specify),How often do you speak English at home? ,What grade level are you currently enrolled in?,How often does your teacher do these things? - My teacher explains what we are learning in different ways to help students learn.,How often does your teacher do these things? - My teacher wants students from different cultures to respect one another.,How often does your teacher do these things? - My teacher uses what I already know to help me understand new ideas.,How often does your teacher do these things? - My teacher uses examples from my culture when teaching.,How often does your teacher do these things? - My teacher asks about ways that students’ cultures may be different from others.,How often does your teacher do these things? - My teacher helps students learn about other students and their cultures.,How often does your teacher do these things? - My teacher asks about students’ home life.,How often does your teacher do these things? - My teacher treats all students like they are important members of the classroom.,To what extent do you agree or disagree with the following statements? - This class is a happy place for me to be.,"To what extent do you agree or disagree with the following statements? - In this class, I feel like I belong.",To what extent do you agree or disagree with the following statements? - Being in this class makes me feel sad or angry.,To what extent do you agree or disagree with the following statements? - The things we have done in class this year are interesting.,"To what extent do you agree or disagree with the following statements? - Because of this teacher, I am learning to love this subject.",To what extent do you agree or disagree with the following statements? - I enjoy this subject this year.,To what extent do you agree or disagree with the following statements? - My teacher makes me feel that he/she really cares about me.,To what extent do you agree or disagree with the following statements? - I like the way my teacher treats me when I need help.,To what extent do you agree or disagree with the following statements? - My teacher seems to know if something is bothering me.,To what extent do you agree or disagree with the following statements? - I can do almost all the work in this class if I don’t give up.,"To what extent do you agree or disagree with the following statements? - Even when work is hard, I know I can learn it.",To what extent do you agree or disagree with the following statements? - I'm certain I can master the skills taught in this class.,"To what extent do you agree or disagree with the following statements? - When doing work for this class, I focus on learning, not the time work takes.",To what extent do you agree or disagree with the following statements? - I have been able to figure out the most difficult work in this class.,To what extent are the following statements true or not true? - My teacher makes sure that I try to do my best.,"To what extent are the following statements true or not true? - In this class, we learn a lot almost every day.","To what extent are the following statements true or not true? - In this class, we learn to correct our mistakes.","To what extent are the following statements true or not true? - In this class, my teacher accepts nothing less than our full effort.","To what extent are the following statements true or not true? - My teacher wants us to use our thinking skills, not just memorize things.",teacher
315708746,413071279,13469062155,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,74.50.132.210,"New Mexico Public Education Department, NM",464591684,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,9,5- Always,5- Always,4- A lot,3- Sometimes,3- Sometimes,2- Rarely,3- Sometimes,5- Always,5- Agree,NA,4- Somewhat agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Raj Bandla 
315708746,413071279,13469061583,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,74.50.132.210,"New Mexico Public Education Department, NM",768379638,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,9,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,4- Somewhat agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Raj Bandla
315708746,413071279,13469061007,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,74.50.132.210,"New Mexico Public Education Department, NM",875175929,Male,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,9,4- A lot,4- A lot,4- A lot,1- Never,1- Never,1- Never,3- Sometimes,3- Sometimes,4- Somewhat agree,NA,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree,4- Somewhat agree,4- Somewhat agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,5- Totally true,Raj Bandla
315708746,413071279,13469060194,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,74.50.132.210,"New Mexico Public Education Department, NM",624184693,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,9,3- Sometimes,5- Always,4- A lot,1- Never,2- Rarely,3- Sometimes,3- Sometimes,5- Always,NA,NA,3- Neither disagree nor agree,1- Disagree,2- Somewhat disagree,3- Neither disagree nor agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Mostly true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Raj Bandla 
315708746,413071279,13469060050,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,74.50.132.210,"New Mexico Public Education Department, NM",721841781,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,9,3- Sometimes,5- Always,5- Always,3- Sometimes,3- Sometimes,3- Sometimes,4- A lot,4- A lot,4- Somewhat agree,NA,2- Somewhat disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,5- Totally true,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,Raj Bandla
315708746,413071279,13468785754,2022-05-11T00:00:00Z,2022-05-11T00:00:00Z,completed,49.204.215.58,"New Mexico Public Education Department, NM",1,Male,No,NA,NA,NA,Asian,NA,NA,NA,NA,Always,8,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rajasekhar Badditi
315708746,413071279,13467930441,2022-05-10T00:00:00Z,2022-05-10T00:00:00Z,completed,174.240.21.85,"New Mexico Public Education Department, NM",183193499,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,12,4- A lot,5- Always,4- A lot,3- Sometimes,4- A lot,4- A lot,5- Always,5- Always,4- Somewhat agree,NA,1- Disagree,4- Somewhat agree,4- Somewhat agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Tiffany Portiz
315708746,413071279,13467161258,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,216.161.34.66,"New Mexico Public Education Department, NM",188635130,Prefer not to answer,Yes,NA,NA,NA,NA,White,NA,NA,NA,Never,10,3- Sometimes,5- Always,5- Always,4- A lot,5- Always,5- Always,4- A lot,5- Always,5- Agree,NA,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,5- Agree,NA,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,Rita Kwong
315708746,413071279,13467161233,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,partial,174.240.176.170,"New Mexico Public Education Department, NM",188635130,Prefer not to answer,Yes,NA,NA,NA,NA,White,NA,NA,NA,Never,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rita Kwong
315708746,413071279,13467159435,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,partial,174.240.176.170,"New Mexico Public Education Department, NM",188635130,Prefer not to answer,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rita Kwong
315708746,413071279,13467158856,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",737895730,Male,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Always,10,4- A lot,4- A lot,5- Always,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,4- Somewhat agree,NA,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong 
315708746,413071279,13467157022,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",323653287,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,4- A lot,5- Always,5- Always,1- Never,1- Never,1- Never,3- Sometimes,3- Sometimes,1- Disagree,NA,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree,3- Neither disagree nor agree,NA,5- Agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,3- Neither true nor untrue,5- Totally true,Rita Kwong
315708746,413071279,13467156471,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",142277813,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467155180,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",166219121,Female,Yes,NA,NA,NA,NA,NA,NA,NA,Hispanic,Sometimes,10,4- A lot,5- Always,4- A lot,3- Sometimes,5- Always,4- A lot,5- Always,5- Always,4- Somewhat agree,NA,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,NA,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467154739,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",696786730,Female,Yes,NA,NA,NA,NA,White,NA,NA,Mexican,Always,10,3- Sometimes,5- Always,5- Always,1- Never,3- Sometimes,3- Sometimes,4- A lot,5- Always,4- Somewhat agree,NA,2- Somewhat disagree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467154197,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",276821527,Male,Yes,NA,NA,NA,NA,NA,NA,NA,hispanic,Always,10,5- Always,5- Always,5- Always,1- Never,1- Never,1- Never,2- Rarely,5- Always,4- Somewhat agree,NA,1- Disagree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467153518,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,216.161.34.66,"New Mexico Public Education Department, NM",586315772,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,3- Sometimes,5- Always,5- Always,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467153005,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",193718236,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,10,3- Sometimes,5- Always,4- A lot,1- Never,1- Never,1- Never,2- Rarely,5- Always,4- Somewhat agree,NA,1- Disagree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,Rita Kwong
315708746,413071279,13467152838,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",173343179,Female,Yes,American Indian or Alaska Native,NA,NA,NA,White,More than one race,NA,NA,Always,10,5- Always,5- Always,5- Always,1- Never,3- Sometimes,3- Sometimes,1- Never,5- Always,4- Somewhat agree,NA,2- Somewhat disagree,4- Somewhat agree,5- Agree,4- Somewhat agree,NA,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,Rita Kwong
315708746,413071279,13467152459,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",496579830,Prefer not to answer,No,NA,NA,NA,Asian,NA,NA,NA,NA,Sometimes,10,5- Always,4- A lot,5- Always,2- Rarely,2- Rarely,3- Sometimes,3- Sometimes,5- Always,4- Somewhat agree,NA,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,NA,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13467152302,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",359286515,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,10,5- Always,5- Always,5- Always,5- Always,4- A lot,4- A lot,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466930716,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",476963558,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,4- A lot,5- Always,4- A lot,2- Rarely,3- Sometimes,2- Rarely,3- Sometimes,5- Always,2- Somewhat disagree,NA,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,5- Agree,2- Somewhat disagree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Mostly true,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,Rita Kwong
315708746,413071279,13466915364,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",358153674,Male,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,10,4- A lot,5- Always,4- A lot,3- Sometimes,4- A lot,3- Sometimes,3- Sometimes,5- Always,4- Somewhat agree,NA,2- Somewhat disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466914657,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",239863756,Female,No,NA,NA,NA,Asian,NA,NA,NA,NA,Always,10,5- Always,5- Always,4- A lot,5- Always,5- Always,5- Always,1- Never,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Rita Kwong
315708746,413071279,13466914212,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",532841517,Female,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,10,5- Always,5- Always,4- A lot,1- Never,2- Rarely,1- Never,3- Sometimes,5- Always,4- Somewhat agree,NA,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466913364,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",738744820,Female,Yes,NA,NA,NA,Asian,NA,NA,NA,Mexican,Always,10,5- Always,5- Always,5- Always,3- Sometimes,4- A lot,3- Sometimes,3- Sometimes,5- Always,5- Agree,NA,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466911358,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",262626617,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,5- Always,5- Always,5- Always,3- Sometimes,3- Sometimes,2- Rarely,3- Sometimes,5- Always,5- Agree,NA,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Rita Kwong
315708746,413071279,13466906105,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",577441892,Male,Yes,NA,NA,NA,NA,NA,NA,NA,Mexican,Almost always,10,5- Always,5- Always,5- Always,5- Always,1- Never,2- Rarely,1- Never,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466905456,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",653469239,Male,Yes,NA,NA,NA,NA,NA,NA,NA,Hispanic,Never,10,5- Always,5- Always,5- Always,1- Never,1- Never,1- Never,3- Sometimes,5- Always,4- Somewhat agree,NA,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,2- Somewhat disagree,2- Somewhat disagree,4- Mostly true,5- Totally true,3- Neither true nor untrue,3- Neither true nor untrue,2- Mostly untrue,Rita Kwong
315708746,413071279,13466903143,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",633441894,Female,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,4- A lot,5- Always,5- Always,1- Never,4- A lot,4- A lot,3- Sometimes,5- Always,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13466902378,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,216.161.34.66,"New Mexico Public Education Department, NM",247915119,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Always,10,5- Always,5- Always,4- A lot,1- Never,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,NA,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree,3- Neither disagree nor agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Rita Kwong
315708746,413071279,13466901802,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",699223194,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Sometimes,10,2- Rarely,5- Always,5- Always,1- Never,1- Never,3- Sometimes,2- Rarely,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Rita Kwong
315708746,413071279,13466901675,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",329122618,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,10,3- Sometimes,5- Always,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,4- A lot,5- Always,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,2- Somewhat disagree,3- Neither disagree nor agree,1- Disagree,NA,5- Agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,4- Mostly true,Rita Kwong
315708746,413071279,13466900106,2022-05-09T00:00:00Z,2022-05-09T00:00:00Z,completed,97.64.57.87,"New Mexico Public Education Department, NM",721711877,Male,No,NA,NA,NA,NA,NA,NA,NA,Middle Eastern,Almost always,10,5- Always,4- A lot,5- Always,2- Rarely,3- Sometimes,4- A lot,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13463939195,2022-05-05T00:00:00Z,2022-05-05T00:00:00Z,completed,97.64.60.237,"New Mexico Public Education Department, NM",169899127,Male,Yes,NA,NA,NA,NA,White,NA,NA,NA,Almost always,12,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,NA,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mrs. Portiz
315708746,413071279,13463936384,2022-05-05T00:00:00Z,2022-05-05T00:00:00Z,completed,174.205.225.164,"New Mexico Public Education Department, NM",661893123,Male,Yes,NA,NA,Black or African American,NA,NA,NA,NA,Hispanic,Almost always,12,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Tiffany Portiz 
315708746,413071279,13463374128,2022-05-04T00:00:00Z,2022-05-04T00:00:00Z,partial,174.205.231.162,"New Mexico Public Education Department, NM",NA,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315708746,413071279,13383049837,2022-03-08T00:00:00Z,2022-03-08T00:00:00Z,partial,97.64.57.87,"New Mexico Public Education Department, NM",166546739,Male,Yes,NA,NA,NA,NA,NA,NA,NA,hispanic/latino,Always,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mr.Aquino
315708746,413071279,13347886600,2022-02-21T00:00:00Z,2022-02-21T00:00:00Z,partial,158.51.162.6,"New Mexico Public Education Department, NM",265225151,Male,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomas Vigil
315708746,413071279,13335554440,2022-02-16T00:00:00Z,2022-02-16T00:00:00Z,completed,98.19.23.72,"New Mexico Public Education Department, NM",236434874,Female,Yes,NA,Native Hawaiian or other Pacific Islander,NA,NA,NA,NA,NA,NA,Always,9,5- Always,5- Always,5- Always,2- Rarely,3- Sometimes,3- Sometimes,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Mr.Vigil 
315708746,413071279,13319256392,2022-02-09T00:00:00Z,2022-02-09T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",696786730,Female,Yes,NA,NA,NA,NA,White,NA,NA,Hispanic,Always,10,5- Always,5- Always,4- A lot,1- Never,2- Rarely,3- Sometimes,3- Sometimes,5- Always,3- Neither disagree nor agree,NA,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Rita Kwong
315708746,413071279,13316281728,2022-02-08T00:00:00Z,2022-02-08T00:00:00Z,completed,97.64.57.175,"New Mexico Public Education Department, NM",772895751,Male,Yes,NA,NA,NA,NA,NA,NA,NA,Mexican/American,Sometimes,9,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,NA,1- Disagree,5- Agree,5- Agree,4- Somewhat agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,mr aquino
